entity_id,detection_lat,detection_lon,detection_timestamp,detection_ontology,detection_ontology_category,detection_ontology_subcategory,detection_confidence,detection_classification_string,detection_algorithm_name,detection_algorithm_version,detection_polygon,bas_confidence_label,detection_source_image_id,bas_source_vendor,bas_source_product_type,bas_source_sensor_type,bas_source_gsd,bas_source_off_nadir_angle,bas_source_niirs,nai_uuids,ispy_link,junk
4a30f8fb-c4ce-488b-8f0e-75f29c7094f5,16.953876840129567,143.74422298733128,2024-01-07T09:20:44Z,Tank,Vehicle,Vehicle,0.25751,CUI,_,_,"[{""lat"":16.953376840129568,""lon"":143.7437229873313,""col"":0,""row"":0},{""lat"":16.953376840129568,""lon"":143.74472298733127,""col"":0,""row"":0},{""lat"":16.954376840129566,""lon"":143.74472298733127,""col"":0,""row"":0},{""lat"":16.954376840129566,""lon"":143.7437229873313,""col"":0,""row"":0}]",VERY LOW,_,SatConst3,_,EO,0.66427,0.05032,0.37291,"[""f4874c41-c41b-43da-b80d-1679b7e33e9e""]",https://images.host.local/prefix/834446c5-0904-4712-92b6-baa4dcf8e726,2f561a88-0626-4b5d-a586-62adea8df3f5
2684bbcc-ca3b-4676-8c7a-3c9d940c043f,13.681503957348063,126.80034332638756,2024-01-23T06:20:17Z,Tank,Vehicle,Vehicle,0.42347,CUI,_,_,"[{""lat"":13.681003957348063,""lon"":126.79984332638756,""col"":0,""row"":0},{""lat"":13.681003957348063,""lon"":126.80084332638756,""col"":0,""row"":0},{""lat"":13.682003957348064,""lon"":126.80084332638756,""col"":0,""row"":0},{""lat"":13.682003957348064,""lon"":126.79984332638756,""col"":0,""row"":0}]",LOW,_,SatConst3,_,EO,0.75068,0.12176,0.61472,"[""bab366b0-c224-4964-b72f-346202567c79""]",https://images.host.local/prefix/e44689fb-268d-4fcc-a6fb-ef3df2131a64,34ded19a-7bd9-4faa-80e5-28e2c0cdb681
48fd75ba-565a-4191-8b24-df9e15b07e7e,47.78263072571573,129.97462521377125,2024-01-03T21:37:53Z,Airplane,Vehicle,Vehicle,0.75603,U,_,_,"[{""lat"":47.782130725715724,""lon"":129.97412521377126,""col"":0,""row"":0},{""lat"":47.782130725715724,""lon"":129.97512521377124,""col"":0,""row"":0},{""lat"":47.78313072571573,""lon"":129.97512521377124,""col"":0,""row"":0},{""lat"":47.78313072571573,""lon"":129.97412521377126,""col"":0,""row"":0}]",LOW,_,SatConst1,_,EO,0.88990,0.82081,0.60435,"[""4d154295-bc06-4c23-8d85-aeb432548e7b""]",https://images.host.local/prefix/6706fd12-91c4-41bd-91ed-9b4b524c8153,c06bff9d-abc9-45d6-b4f9-1533e9e07959
a34181ae-46c3-428e-8a5f-ceed7ae52d37,24.70891302513188,125.99382667820367,2024-01-21T04:44:21Z,Surface Vessel,Vehicle,Vehicle,0.15625,CUI,_,_,"[{""lat"":24.708413025131883,""lon"":125.99332667820367,""col"":0,""row"":0},{""lat"":24.708413025131883,""lon"":125.99432667820368,""col"":0,""row"":0},{""lat"":24.70941302513188,""lon"":125.99432667820368,""col"":0,""row"":0},{""lat"":24.70941302513188,""lon"":125.99332667820367,""col"":0,""row"":0}]",LOW,_,SatConst3,_,EO,0.36907,0.73130,0.52729,"[""193797cb-a8fd-41fb-bde2-a7b781649a9c""]",https://images.host.local/prefix/44008082-4306-433e-a9d1-7c6d9c1121c0,15460beb-2862-4270-9daf-41320abbd57b
78816d68-05a4-474c-81f4-1fdf93bbdeca,30.446075249671775,132.02252894719274,2024-01-15T13:55:22Z,Bomber Aircraft,Vehicle,Vehicle,0.77650,U,_,_,"[{""lat"":30.445575249671776,""lon"":132.02202894719275,""col"":0,""row"":0},{""lat"":30.445575249671776,""lon"":132.02302894719273,""col"":0,""row"":0},{""lat"":30.446575249671774,""lon"":132.02302894719273,""col"":0,""row"":0},{""lat"":30.446575249671774,""lon"":132.02202894719275,""col"":0,""row"":0}]",HIGH,_,SatConst2,_,EO,0.79614,0.23621,0.19517,"[""80681e6b-c94c-4cf4-8839-8ebab1a973ea""]",https://images.host.local/prefix/879488b9-caf8-4307-aa79-1a59a9db3a74,8dcc6727-a5d1-4041-a5cc-cc77280e7adf
16fb51bb-ab27-4446-be55-6c6a377b5c68,11.58158287063448,120.10415924080911,2024-01-23T23:33:42Z,Tank,Vehicle,Vehicle,0.55268,U,_,_,"[{""lat"":11.581082870634479,""lon"":120.10365924080911,""col"":0,""row"":0},{""lat"":11.581082870634479,""lon"":120.10465924080911,""col"":0,""row"":0},{""lat"":11.58208287063448,""lon"":120.10465924080911,""col"":0,""row"":0},{""lat"":11.58208287063448,""lon"":120.10365924080911,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.25063,0.60456,0.24100,"[""d3c25e48-74b1-4d47-ac0b-1ce932b3a628""]",https://images.host.local/prefix/326a1825-a1d9-4ca2-a399-25fa80342ba5,3c24cdb0-0c3d-4936-8cc7-c449a69a6e98
48fd75ba-565a-4191-8b24-df9e15b07e7e,47.85503655642539,130.09536941917528,2024-01-03T22:12:53Z,Airplane,Vehicle,Vehicle,0.37192,CUI,_,_,"[{""lat"":47.85453655642539,""lon"":130.0948694191753,""col"":0,""row"":0},{""lat"":47.85453655642539,""lon"":130.09586941917527,""col"":0,""row"":0},{""lat"":47.85553655642539,""lon"":130.09586941917527,""col"":0,""row"":0},{""lat"":47.85553655642539,""lon"":130.0948694191753,""col"":0,""row"":0}]",MEDIUM,_,SatConst1,_,EO,0.01891,0.90678,0.07336,"[""c4032c24-b972-4416-8d7b-9049c4985d3d""]",https://images.host.local/prefix/30ad3844-508b-46d8-bac8-8efcf336c2a3,5b9af947-7324-4c9b-94d2-9c1e596de0e0
b1cd08eb-eabf-4aff-8481-f9bcc3cd173e,44.29004844231234,129.4721690074411,2024-01-16T23:18:31Z,Airplane,Vehicle,Vehicle,0.81923,U,_,_,"[{""lat"":44.28954844231234,""lon"":129.4716690074411,""col"":0,""row"":0},{""lat"":44.28954844231234,""lon"":129.47266900744108,""col"":0,""row"":0},{""lat"":44.29054844231234,""lon"":129.47266900744108,""col"":0,""row"":0},{""lat"":44.29054844231234,""lon"":129.4716690074411,""col"":0,""row"":0}]",HIGH,_,SatConst2,_,EO,0.30084,0.45273,0.13976,"[""36ea384b-e9c5-4481-abaa-22cb9ac0dbd3""]",https://images.host.local/prefix/f6f9127f-99a3-482f-b89f-540b05f0d7d6,77ca5a17-a4a9-4169-8e8c-37d0428bb1a4
44bc5478-1055-4a4d-8a97-b435fe199c7c,39.97066519203206,135.82721153504556,2024-01-10T19:12:11Z,Tank,Vehicle,Vehicle,0.82048,U,_,_,"[{""lat"":39.970165192032056,""lon"":135.82671153504558,""col"":0,""row"":0},{""lat"":39.970165192032056,""lon"":135.82771153504555,""col"":0,""row"":0},{""lat"":39.97116519203206,""lon"":135.82771153504555,""col"":0,""row"":0},{""lat"":39.97116519203206,""lon"":135.82671153504558,""col"":0,""row"":0}]",MEDIUM,_,SatConst1,_,EO,0.42687,0.10040,0.16377,"[""4954ef53-60b6-45a8-b83f-ef178e5dd2b4""]",https://images.host.local/prefix/6fbca26a-0ea5-4f47-ade1-3c4933817d4c,be6a7e9c-c686-4c68-8c04-3bde61fbf42a
78816d68-05a4-474c-81f4-1fdf93bbdeca,30.161407923858476,131.95502949990149,2024-01-15T14:35:22Z,Bomber Aircraft,Vehicle,Vehicle,0.49707,CUI,_,_,"[{""lat"":30.160907923858478,""lon"":131.9545294999015,""col"":0,""row"":0},{""lat"":30.160907923858478,""lon"":131.95552949990147,""col"":0,""row"":0},{""lat"":30.161907923858475,""lon"":131.95552949990147,""col"":0,""row"":0},{""lat"":30.161907923858475,""lon"":131.9545294999015,""col"":0,""row"":0}]",HIGH,_,SatConst2,_,EO,0.17029,0.11481,0.05353,"[""8394e228-a74f-4c25-a44b-213edc3b868a""]",https://images.host.local/prefix/ffe82e8c-429f-43c7-a6b2-1977255566a5,fb534d48-9641-4434-86c5-d1506c3dfd23
43c2ebdf-6181-4c09-b616-579a619a0990,12.993783596209871,143.76431957301267,2024-01-06T23:09:11Z,Ground Motor Vehicle,Vehicle,Vehicle,0.05177,CUI,_,_,"[{""lat"":12.99328359620987,""lon"":143.76381957301268,""col"":0,""row"":0},{""lat"":12.99328359620987,""lon"":143.76481957301266,""col"":0,""row"":0},{""lat"":12.994283596209872,""lon"":143.76481957301266,""col"":0,""row"":0},{""lat"":12.994283596209872,""lon"":143.76381957301268,""col"":0,""row"":0}]",HIGH,_,SatConst2,_,EO,0.31567,0.33481,0.57933,"[""c69d59e5-8402-47a9-bd9e-7f81d0635fc5""]",https://images.host.local/prefix/7d515c75-e146-4659-8e99-44ffbc957a3d,097b5e35-6051-41f7-9348-f7b841141d16
c2385298-55b9-405b-95a5-e39d2b5226d9,11.198409650962414,138.4476337638319,2024-01-20T17:55:50Z,Airplane,Vehicle,Vehicle,0.67600,U,_,_,"[{""lat"":11.197909650962414,""lon"":138.4471337638319,""col"":0,""row"":0},{""lat"":11.197909650962414,""lon"":138.4481337638319,""col"":0,""row"":0},{""lat"":11.198909650962415,""lon"":138.4481337638319,""col"":0,""row"":0},{""lat"":11.198909650962415,""lon"":138.4471337638319,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.25829,0.13067,0.20153,"[""e9ed4e49-25da-42ff-9e15-7dc50874bb39""]",https://images.host.local/prefix/e8943b0e-ef36-4928-a215-dcebca088120,11ad7dbe-58c3-456d-8bc3-2c12fa2802df
d7093ea6-0657-43ef-81a3-762cf7cd5fb3,36.19978725698391,140.48290579230112,2024-01-01T19:06:41Z,Tank,Vehicle,Vehicle,0.74882,U,_,_,"[{""lat"":36.19928725698391,""lon"":140.48240579230114,""col"":0,""row"":0},{""lat"":36.19928725698391,""lon"":140.4834057923011,""col"":0,""row"":0},{""lat"":36.20028725698391,""lon"":140.4834057923011,""col"":0,""row"":0},{""lat"":36.20028725698391,""lon"":140.48240579230114,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.07969,0.10180,0.33707,"[""05a658f8-030b-4a10-94c3-25e28aa116ca""]",https://images.host.local/prefix/555f8c6e-7b86-4f28-bbe6-512a103153d3,ef5e16b1-136a-4718-93e6-aadf6dd9133e
57b32364-5872-4dc0-84cb-7a9219ef59c8,10.188415970048052,131.5499827344059,2024-01-06T10:23:30Z,Ground Motor Vehicle,Vehicle,Vehicle,0.12967,CUI,_,_,"[{""lat"":10.187915970048051,""lon"":131.5494827344059,""col"":0,""row"":0},{""lat"":10.187915970048051,""lon"":131.55048273440588,""col"":0,""row"":0},{""lat"":10.188915970048052,""lon"":131.55048273440588,""col"":0,""row"":0},{""lat"":10.188915970048052,""lon"":131.5494827344059,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.80982,0.93575,0.75969,"[""59f0e107-e2d2-4850-a378-e84482a6f1c5""]",https://images.host.local/prefix/2302a678-0675-4f5e-85bf-814a974c0840,7b7cc9dc-47ed-4cc6-9162-df2c7432e639
011b62fb-2496-40e2-88c3-fac1f60db52e,13.46271054217766,113.68953511861713,2024-01-06T00:55:57Z,Ground Motor Vehicle,Vehicle,Vehicle,0.47148,CUI,_,_,"[{""lat"":13.46221054217766,""lon"":113.68903511861713,""col"":0,""row"":0},{""lat"":13.46221054217766,""lon"":113.69003511861713,""col"":0,""row"":0},{""lat"":13.463210542177661,""lon"":113.69003511861713,""col"":0,""row"":0},{""lat"":13.463210542177661,""lon"":113.68903511861713,""col"":0,""row"":0}]",MEDIUM,_,SatConst3,_,EO,0.32791,0.71936,0.84210,"[""818ab2ab-3904-49f1-9694-d55c39c4651a""]",https://images.host.local/prefix/dcf4ebce-af5c-4b77-97cb-944acbb117f9,7c7061dd-9cf7-4294-ae6b-195a82f81599
cafc962b-4b23-455c-b9dc-a715e63b9064,39.55554921338414,141.59885198600605,2024-01-05T12:50:42Z,Airplane,Vehicle,Vehicle,0.52211,CUI,_,_,"[{""lat"":39.55504921338414,""lon"":141.59835198600607,""col"":0,""row"":0},{""lat"":39.55504921338414,""lon"":141.59935198600604,""col"":0,""row"":0},{""lat"":39.55604921338414,""lon"":141.59935198600604,""col"":0,""row"":0},{""lat"":39.55604921338414,""lon"":141.59835198600607,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.99838,0.93618,0.54464,"[""42b0e571-087f-4aa0-80a1-9d3f5323e02b""]",https://images.host.local/prefix/eccd348c-118a-44ea-b809-8f8961cb88b1,1dc20078-48aa-40e3-93ad-7a243db070b5
57b32364-5872-4dc0-84cb-7a9219ef59c8,10.267437280448355,131.37602631295889,2024-01-06T11:04:30Z,Ground Motor Vehicle,Vehicle,Vehicle,0.58420,CUI,_,_,"[{""lat"":10.266937280448355,""lon"":131.3755263129589,""col"":0,""row"":0},{""lat"":10.266937280448355,""lon"":131.37652631295887,""col"":0,""row"":0},{""lat"":10.267937280448356,""lon"":131.37652631295887,""col"":0,""row"":0},{""lat"":10.267937280448356,""lon"":131.3755263129589,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.89008,0.03222,0.41576,"[""153d450c-611f-4b64-af25-1bd23d727ed1""]",https://images.host.local/prefix/50f22815-d4d3-4ee2-a087-df013b0241d7,d66851fc-410d-44a6-8cd9-ab38b8aed7be
779efebd-5ce6-4991-9235-a41a2de45f0d,28.10732597969937,123.56295984951132,2024-01-28T18:14:57Z,Airplane,Vehicle,Vehicle,0.99262,CUI,_,_,"[{""lat"":28.106825979699373,""lon"":123.56245984951131,""col"":0,""row"":0},{""lat"":28.106825979699373,""lon"":123.56345984951132,""col"":0,""row"":0},{""lat"":28.10782597969937,""lon"":123.56345984951132,""col"":0,""row"":0},{""lat"":28.10782597969937,""lon"":123.56245984951131,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.78302,0.92552,0.22105,"[""74e57bbe-5abc-4941-ba53-341d4c488543""]",https://images.host.local/prefix/34f0427b-15ad-4c1e-9fff-9b4a539ef997,890e5fec-a514-4450-a9ab-ac4ca2e1b305
410c1e94-f4a0-4ce5-8b72-396d9ee4e61a,15.623932396704372,143.8926622619494,2024-01-29T07:11:36Z,Bomber Aircraft,Vehicle,Vehicle,0.68290,CUI,_,_,"[{""lat"":15.623432396704372,""lon"":143.8921622619494,""col"":0,""row"":0},{""lat"":15.623432396704372,""lon"":143.89316226194939,""col"":0,""row"":0},{""lat"":15.624432396704373,""lon"":143.89316226194939,""col"":0,""row"":0},{""lat"":15.624432396704373,""lon"":143.8921622619494,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.57810,0.52109,0.91402,"[""a19517c8-3ab1-4c88-a6d9-1aaedcdd0acd""]",https://images.host.local/prefix/2caf9a8a-6a8b-4265-9261-05717e288d3a,47681d09-d927-483f-8868-a9522349bda3
b27a1dcc-162c-445b-9a17-1d355ffa6c26,44.60665875042924,117.73791291823014,2024-01-15T14:37:00Z,Tank,Vehicle,Vehicle,0.29536,U,_,_,"[{""lat"":44.60615875042924,""lon"":117.73741291823013,""col"":0,""row"":0},{""lat"":44.60615875042924,""lon"":117.73841291823014,""col"":0,""row"":0},{""lat"":44.60715875042924,""lon"":117.73841291823014,""col"":0,""row"":0},{""lat"":44.60715875042924,""lon"":117.73741291823013,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.04546,0.71588,0.67214,"[""b4cb4778-0c14-46cb-943a-fbbad74fbf9d""]",https://images.host.local/prefix/f7a2f984-f2eb-4e24-82c5-ea72e383512f,081b5acc-1a3e-45a3-970c-82e62ba6bcdd
4e80c77e-e122-40e0-b890-7c49583fe344,21.133599447623716,138.75109528775502,2024-01-05T10:07:03Z,Ground Motor Vehicle,Vehicle,Vehicle,0.03565,U,_,_,"[{""lat"":21.133099447623717,""lon"":138.75059528775503,""col"":0,""row"":0},{""lat"":21.133099447623717,""lon"":138.751595287755,""col"":0,""row"":0},{""lat"":21.134099447623715,""lon"":138.751595287755,""col"":0,""row"":0},{""lat"":21.134099447623715,""lon"":138.75059528775503,""col"":0,""row"":0}]",MEDIUM,_,SatConst3,_,EO,0.48657,0.12739,0.27889,"[""0d1743ff-c145-4c60-8e6b-503099d507b5""]",https://images.host.local/prefix/debf0325-9c68-49fa-b13a-826a061f4607,516689f8-d97d-4eb4-a08e-487ecf15dc5b
6f8ff1c0-1293-43b7-ae1a-9c1730d04dfe,34.41398810037451,132.31497208068322,2024-01-18T14:11:32Z,Bomber Aircraft,Vehicle,Vehicle,0.46437,U,_,_,"[{""lat"":34.41348810037451,""lon"":132.31447208068323,""col"":0,""row"":0},{""lat"":34.41348810037451,""lon"":132.3154720806832,""col"":0,""row"":0},{""lat"":34.41448810037451,""lon"":132.3154720806832,""col"":0,""row"":0},{""lat"":34.41448810037451,""lon"":132.31447208068323,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.72252,0.75814,0.38328,"[""2df8d4fa-5bf0-41c3-a012-266ce84df918""]",https://images.host.local/prefix/0e56e316-4d5f-419c-b398-868b25029353,ccf896fc-5200-4151-b160-d72045afdd2c
b1cd08eb-eabf-4aff-8481-f9bcc3cd173e,44.22869626808761,129.23052868571153,2024-01-17T00:04:31Z,Airplane,Vehicle,Vehicle,0.67690,U,_,_,"[{""lat"":44.22819626808761,""lon"":129.23002868571155,""col"":0,""row"":0},{""lat"":44.22819626808761,""lon"":129.23102868571152,""col"":0,""row"":0},{""lat"":44.22919626808761,""lon"":129.23102868571152,""col"":0,""row"":0},{""lat"":44.22919626808761,""lon"":129.23002868571155,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.88610,0.90709,0.52526,"[""944e5f43-619a-4ffc-8c37-81328b464cf2""]",https://images.host.local/prefix/7905e94a-2196-4676-b1b3-274f8cdc19e2,053eb737-b160-4bc1-920c-dc3ff009d321
9b904fa8-86d3-4447-a831-6d8e375ded52,45.42604691534489,140.00722129220796,2024-01-10T17:40:50Z,Airplane,Vehicle,Vehicle,0.03662,CUI,_,_,"[{""lat"":45.42554691534489,""lon"":140.00672129220797,""col"":0,""row"":0},{""lat"":45.42554691534489,""lon"":140.00772129220795,""col"":0,""row"":0},{""lat"":45.42654691534489,""lon"":140.00772129220795,""col"":0,""row"":0},{""lat"":45.42654691534489,""lon"":140.00672129220797,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.83714,0.63514,0.47404,"[""8258e5ec-3a6a-4c05-b4eb-2cea7cc62500""]",https://images.host.local/prefix/badff258-fbf1-42e0-958b-f04a7c8b52a4,b4063e54-3394-41dc-a0a7-c0115c793c6f
e59204de-166a-4e63-8bfa-70981436262a,14.707684793800578,128.67027044190627,2024-01-18T03:49:30Z,Surface Vessel,Vehicle,Vehicle,0.96992,U,_,_,"[{""lat"":14.707184793800577,""lon"":128.66977044190628,""col"":0,""row"":0},{""lat"":14.707184793800577,""lon"":128.67077044190626,""col"":0,""row"":0},{""lat"":14.708184793800578,""lon"":128.67077044190626,""col"":0,""row"":0},{""lat"":14.708184793800578,""lon"":128.66977044190628,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.07725,0.89607,0.51434,"[""f0a477fe-ce1d-4e22-b6ca-910faac15fca""]",https://images.host.local/prefix/5c13b856-7562-435d-a0f0-e0bd5a1810b7,2085eb42-c9cb-4a4a-a07b-9d257c64a648
5b99a653-3724-4542-8053-236c57f2cbaf,12.910958566284153,126.53995134218225,2024-01-31T21:44:40Z,Surface Vessel,Vehicle,Vehicle,0.95472,U,_,_,"[{""lat"":12.910458566284152,""lon"":126.53945134218225,""col"":0,""row"":0},{""lat"":12.910458566284152,""lon"":126.54045134218225,""col"":0,""row"":0},{""lat"":12.911458566284153,""lon"":126.54045134218225,""col"":0,""row"":0},{""lat"":12.911458566284153,""lon"":126.53945134218225,""col"":0,""row"":0}]",VERY LOW,_,SatConst3,_,EO,0.78835,0.38342,0.48258,"[""934af4d4-491a-4421-be1f-b5439c568135""]",https://images.host.local/prefix/649c9efc-e827-4d94-b979-3034712e10f3,a8106316-82bb-4952-8d41-aba632ca5701
6838cd99-7b40-4a86-9ba6-9dc7034bd805,20.492507371239807,139.9518862394194,2024-01-20T07:40:48Z,Bomber Aircraft,Vehicle,Vehicle,0.61699,CUI,_,_,"[{""lat"":20.492007371239808,""lon"":139.9513862394194,""col"":0,""row"":0},{""lat"":20.492007371239808,""lon"":139.95238623941938,""col"":0,""row"":0},{""lat"":20.493007371239806,""lon"":139.95238623941938,""col"":0,""row"":0},{""lat"":20.493007371239806,""lon"":139.9513862394194,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.05660,0.34654,0.52397,"[""649ab452-3c0a-4535-bfc1-637c8dae9df2""]",https://images.host.local/prefix/91c80e39-9438-4c44-8506-35342e4fa0a6,2e3cfebd-3cec-4d77-8f19-f56bf501b3f9
b1cd08eb-eabf-4aff-8481-f9bcc3cd173e,44.017274956987926,128.96409086358597,2024-01-17T00:57:31Z,Airplane,Vehicle,Vehicle,0.57501,U,_,_,"[{""lat"":44.01677495698792,""lon"":128.96359086358598,""col"":0,""row"":0},{""lat"":44.01677495698792,""lon"":128.96459086358595,""col"":0,""row"":0},{""lat"":44.01777495698793,""lon"":128.96459086358595,""col"":0,""row"":0},{""lat"":44.01777495698793,""lon"":128.96359086358598,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.77152,0.34794,0.73046,"[""42ffc8a5-7730-4128-946f-99c85b9a3a3d""]",https://images.host.local/prefix/bf2bea76-3eca-4fec-a962-0dae316c311b,2d7bb52c-d98d-48b5-82d1-eb2d336ded83
16fb51bb-ab27-4446-be55-6c6a377b5c68,11.57917583211261,119.9414463605722,2024-01-23T23:59:42Z,Tank,Vehicle,Vehicle,0.36963,CUI,_,_,"[{""lat"":11.578675832112609,""lon"":119.9409463605722,""col"":0,""row"":0},{""lat"":11.578675832112609,""lon"":119.9419463605722,""col"":0,""row"":0},{""lat"":11.57967583211261,""lon"":119.9419463605722,""col"":0,""row"":0},{""lat"":11.57967583211261,""lon"":119.9409463605722,""col"":0,""row"":0}]",VERY LOW,_,SatConst2,_,EO,0.55042,0.44612,0.90269,"[""7d181417-f31f-4bc5-aeae-2f89174b3d2d""]",https://images.host.local/prefix/42f6397b-5cbf-4383-a4a1-968ca2bbc9b8,2ff9f459-31bd-4af1-bfaf-4cb43a22e086
5903dc35-22fe-4546-a506-5a3b0f1e2363,16.56268740183212,132.73770529882378,2024-01-08T07:35:28Z,Bomber Aircraft,Vehicle,Vehicle,0.57566,CUI,_,_,"[{""lat"":16.562187401832123,""lon"":132.7372052988238,""col"":0,""row"":0},{""lat"":16.562187401832123,""lon"":132.73820529882377,""col"":0,""row"":0},{""lat"":16.56318740183212,""lon"":132.73820529882377,""col"":0,""row"":0},{""lat"":16.56318740183212,""lon"":132.7372052988238,""col"":0,""row"":0}]",VERY LOW,_,SatConst3,_,EO,0.37799,0.89367,0.29887,"[""0d445bbc-fab5-46c0-88f1-61730357cf34""]",https://images.host.local/prefix/305f84e1-7ea6-4a02-85a7-c1d6ddd14811,1676b6f0-62b2-467b-bcd6-b7002a7c898a
c9b75920-ae88-49f4-b64e-7ac162a5b397,12.048653759751266,144.21897134566441,2024-01-23T14:52:41Z,Ground Motor Vehicle,Vehicle,Vehicle,0.68600,CUI,_,_,"[{""lat"":12.048153759751266,""lon"":144.21847134566443,""col"":0,""row"":0},{""lat"":12.048153759751266,""lon"":144.2194713456644,""col"":0,""row"":0},{""lat"":12.049153759751267,""lon"":144.2194713456644,""col"":0,""row"":0},{""lat"":12.049153759751267,""lon"":144.21847134566443,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.09622,0.75292,0.19165,"[""02ee8158-247c-4214-a088-c960e446f704""]",https://images.host.local/prefix/61914fa0-f8a6-408c-8ecb-165c0f71c88b,181beb42-b6c0-45ca-bf5c-4714bf043508
91928aae-9947-4cc0-ae4c-da1392913f46,48.54991750903269,113.92067526943404,2024-01-07T19:43:03Z,Surface Vessel,Vehicle,Vehicle,0.30099,U,_,_,"[{""lat"":48.549417509032686,""lon"":113.92017526943404,""col"":0,""row"":0},{""lat"":48.549417509032686,""lon"":113.92117526943404,""col"":0,""row"":0},{""lat"":48.55041750903269,""lon"":113.92117526943404,""col"":0,""row"":0},{""lat"":48.55041750903269,""lon"":113.92017526943404,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.69002,0.98137,0.29050,"[""03e1796a-bb73-4eb8-b431-2bfe3c1b7836""]",https://images.host.local/prefix/926179bf-538c-4a0a-9fb3-06c60dccd62d,974a3169-7a22-43ac-8046-665ce837a06a
5b99a653-3724-4542-8053-236c57f2cbaf,12.786784067832834,126.4944962399567,2024-01-31T22:16:40Z,Surface Vessel,Vehicle,Vehicle,0.39789,CUI,_,_,"[{""lat"":12.786284067832833,""lon"":126.4939962399567,""col"":0,""row"":0},{""lat"":12.786284067832833,""lon"":126.4949962399567,""col"":0,""row"":0},{""lat"":12.787284067832834,""lon"":126.4949962399567,""col"":0,""row"":0},{""lat"":12.787284067832834,""lon"":126.4939962399567,""col"":0,""row"":0}]",LOW,_,SatConst3,_,EO,0.44659,0.77622,0.84349,"[""52c0fb3c-7b9b-455a-a11a-c1f9f478c5eb""]",https://images.host.local/prefix/638603d5-2f2c-4f6e-a888-2bc2d1e8eeab,c1662c88-ec8b-444f-a956-b57496dda886
cafc962b-4b23-455c-b9dc-a715e63b9064,39.59281657748095,141.50602652410117,2024-01-05T13:23:42Z,Airplane,Vehicle,Vehicle,0.12386,CUI,_,_,"[{""lat"":39.59231657748095,""lon"":141.50552652410119,""col"":0,""row"":0},{""lat"":39.59231657748095,""lon"":141.50652652410116,""col"":0,""row"":0},{""lat"":39.593316577480955,""lon"":141.50652652410116,""col"":0,""row"":0},{""lat"":39.593316577480955,""lon"":141.50552652410119,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.00575,0.13998,0.13085,"[""0580e7cc-a838-4dc0-9418-566bbe7d6c7f""]",https://images.host.local/prefix/0b54acda-806d-4d68-be9a-5353340befe9,cf765e07-7c01-4da9-85c2-fe3cbbe3d545
52692ce4-4def-450d-87d6-4d5ab3d52e87,30.64411230746489,130.68892460806134,2024-01-11T03:08:40Z,Airplane,Vehicle,Vehicle,0.37814,CUI,_,_,"[{""lat"":30.643612307464892,""lon"":130.68842460806135,""col"":0,""row"":0},{""lat"":30.643612307464892,""lon"":130.68942460806133,""col"":0,""row"":0},{""lat"":30.64461230746489,""lon"":130.68942460806133,""col"":0,""row"":0},{""lat"":30.64461230746489,""lon"":130.68842460806135,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.07231,0.68935,0.93370,"[""d3806f15-c348-452c-8bbd-1ab863ad61f8""]",https://images.host.local/prefix/ec104d55-5938-427b-9a44-aa6ad70fdd92,71f12370-c1e6-473f-96e6-6c2d13d65f3e
d7093ea6-0657-43ef-81a3-762cf7cd5fb3,36.45343263940084,140.29560816801833,2024-01-01T19:59:41Z,Tank,Vehicle,Vehicle,0.60153,U,_,_,"[{""lat"":36.452932639400835,""lon"":140.29510816801834,""col"":0,""row"":0},{""lat"":36.452932639400835,""lon"":140.29610816801832,""col"":0,""row"":0},{""lat"":36.45393263940084,""lon"":140.29610816801832,""col"":0,""row"":0},{""lat"":36.45393263940084,""lon"":140.29510816801834,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.48157,0.45495,0.20174,"[""16c27cf7-921e-44ec-85d0-0cff587294d8""]",https://images.host.local/prefix/e99601e0-ca1f-42af-bf9a-803254ba47c2,2dd98fb0-b8f4-4358-909e-a526326b0342
